chr	pos
chrIII	8774
chrIII	8947
chrIII	9265
chrIII	10164
chrIII	11312
chrIII	11417
chrIII	11423
chrIII	11775
chrIII	14001
chrIII	14003
chrIII	14006
chrIII	14054
chrIII	14112
chrIII	14185
chrIII	14222
chrIII	14289
chrIII	14479
chrIII	14589
chrIII	14619
chrIII	14793
chrIII	14817
chrIII	14924
chrIII	14993
chrIII	15004
chrIII	15033
chrIII	15093
chrIII	15172
chrIII	15182
chrIII	15259
chrIII	15335
chrIII	15380
chrIII	15382
chrIII	15394
chrIII	15398
chrIII	15430
chrIII	15510
chrIII	15960
chrIII	16578
chrIII	16708
chrIII	17917
chrIII	18342
chrIII	18613
chrIII	18757
chrIII	19605
chrIII	19830
chrIII	20599
chrIII	20844
chrIII	20868
chrIII	20894
chrIII	21204
chrIII	21491
chrIII	21985
chrIII	22182
chrIII	22184
chrIII	22290
chrIII	22292
chrIII	22397
chrIII	24059
chrIII	24173
chrIII	24492
chrIII	25125
chrIII	25355
chrIII	26769
chrIII	26923
chrIII	27651
chrIII	27664
chrIII	27717
chrIII	28362
chrIII	28477
chrIII	28543
chrIII	28567
chrIII	28570
chrIII	29373
chrIII	29668
chrIII	29722
chrIII	29724
chrIII	29922
chrIII	30246
chrIII	31227
chrIII	32243
chrIII	32547
chrIII	32927
chrIII	33845
chrIII	34434
chrIII	34749
chrIII	37731
chrIII	39123
chrIII	39265
chrIII	40144
chrIII	40515
chrIII	41007
chrIII	41015
chrIII	41852
chrIII	42698
chrIII	42761
chrIII	43346
chrIII	43528
chrIII	43618
chrIII	45755
chrIII	45811
chrIII	46119
chrIII	49400
chrIII	49571
chrIII	50327
chrIII	51119
chrIII	51491
chrIII	51650
chrIII	52208
chrIII	52365
chrIII	52383
chrIII	52456
chrIII	52699
chrIII	52716
chrIII	52747
chrIII	56210
chrIII	56873
chrIII	59925
chrIII	62386
chrIII	63257
chrIII	63929
chrIII	65119
chrIII	65266
chrIII	65580
chrIII	66156
chrIII	67668
chrIII	67844
chrIII	67854
chrIII	67872
chrIII	68424
chrIII	68852
chrIII	69718
chrIII	70158
chrIII	70425
chrIII	71223
chrIII	71229
chrIII	72190
chrIII	73233
chrIII	73255
chrIII	74202
chrIII	74673
chrIII	74692
chrIII	75025
chrIII	75053
chrIII	75088
chrIII	75288
chrIII	75546
chrIII	79460
chrIII	81561
chrIII	81693
chrIII	81797
chrIII	81816
chrIII	82282
chrIII	82315
chrIII	82710
chrIII	83134
chrIII	83706
chrIII	84735
chrIII	85585
chrIII	86420
chrIII	86427
chrIII	86485
chrIII	86491
chrIII	86641
chrIII	86653
chrIII	86692
chrIII	86728
chrIII	86909
chrIII	86959
chrIII	87118
chrIII	91977
chrIII	92187
chrIII	93275
chrIII	93512
chrIII	93620
chrIII	94915
chrIII	95029
chrIII	95776
chrIII	99209
chrIII	100927
chrIII	102360
chrIII	105047
chrIII	105234
chrIII	106818
chrIII	107061
chrIII	107067
chrIII	108225
chrIII	108293
chrIII	109320
chrIII	113166
chrIII	113279
chrIII	113781
chrIII	113907
chrIII	114262
chrIII	114307
chrIII	114644
chrIII	114698
chrIII	115127
chrIII	115736
chrIII	116479
chrIII	116641
chrIII	117035
chrIII	117476
chrIII	117992
chrIII	118342
chrIII	119779
chrIII	120133
chrIII	120342
chrIII	121150
chrIII	121210
chrIII	122194
chrIII	123295
chrIII	123494
chrIII	124677
chrIII	126856
chrIII	126871
chrIII	127464
chrIII	127715
chrIII	127806
chrIII	128376
chrIII	128401
chrIII	128667
chrIII	128694
chrIII	129036
chrIII	129196
chrIII	130317
chrIII	130406
chrIII	130829
chrIII	133913
chrIII	138345
chrIII	139934
chrIII	140025
chrIII	140121
chrIII	140422
chrIII	141799
chrIII	142587
chrIII	143131
chrIII	143575
chrIII	143576
chrIII	143625
chrIII	145055
chrIII	145988
chrIII	146470
chrIII	146949
chrIII	147587
chrIII	148618
chrIII	149433
chrIII	149702
chrIII	150129
chrIII	150161
chrIII	150520
chrIII	150619
chrIII	151509
chrIII	151925
chrIII	152257
chrIII	152439
chrIII	152962
chrIII	153418
chrIII	153719
chrIII	153893
chrIII	154683
chrIII	155855
chrIII	156289
chrIII	156517
chrIII	157881
chrIII	158053
chrIII	158627
chrIII	159547
chrIII	160421
chrIII	160583
chrIII	163816
chrIII	164651
chrIII	165407
chrIII	166020
chrIII	167138
chrIII	167218
chrIII	168244
chrIII	170381
chrIII	170451
chrIII	170570
chrIII	170765
chrIII	170886
chrIII	171207
chrIII	171564
chrIII	171620
chrIII	172125
chrIII	173565
chrIII	173853
chrIII	174733
chrIII	174996
chrIII	175038
chrIII	175122
chrIII	176624
chrIII	176637
chrIII	177141
chrIII	178141
chrIII	178994
chrIII	179047
chrIII	179049
chrIII	179185
chrIII	179888
chrIII	180969
chrIII	181373
chrIII	181465
chrIII	181637
chrIII	181685
chrIII	185468
chrIII	185558
chrIII	185655
chrIII	185657
chrIII	185682
chrIII	185836
chrIII	185887
chrIII	186911
chrIII	187010
chrIII	188202
chrIII	189331
chrIII	191536
chrIII	192293
chrIII	192710
chrIII	193063
chrIII	193503
chrIII	193675
chrIII	193815
chrIII	194465
chrIII	194544
chrIII	195038
chrIII	195140
chrIII	195587
chrIII	196742
chrIII	199307
chrIII	201081
chrIII	201125
chrIII	201173
chrIII	202304
chrIII	202551
chrIII	202704
chrIII	203124
chrIII	203567
chrIII	204530
chrIII	204543
chrIII	204670
chrIII	205338
chrIII	205454
chrIII	205673
chrIII	205780
chrIII	205806
chrIII	205870
chrIII	207534
chrIII	208072
chrIII	208234
chrIII	208702
chrIII	209248
chrIII	209260
chrIII	209265
chrIII	209617
chrIII	209634
chrIII	209687
chrIII	210441
chrIII	210469
chrIII	211997
chrIII	213185
chrIII	214145
chrIII	214574
chrIII	215336
chrIII	215341
chrIII	216352
chrIII	216488
chrIII	216750
chrIII	217089
chrIII	217266
chrIII	217443
chrIII	217467
chrIII	218143
chrIII	218655
chrIII	219477
chrIII	219561
chrIII	220080
chrIII	220158
chrIII	220477
chrIII	221705
chrIII	223280
chrIII	223523
chrIII	223676
chrIII	224492
chrIII	224619
chrIII	224623
chrIII	224821
chrIII	224874
chrIII	224994
chrIII	225143
chrIII	225200
chrIII	225256
chrIII	226701
chrIII	226774
chrIII	228291
chrIII	229273
chrIII	229274
chrIII	229275
chrIII	231898
chrIII	232537
chrIII	232890
chrIII	233360
chrIII	233654
chrIII	233678
chrIII	234004
chrIII	234696
chrIII	235062
chrIII	235065
chrIII	237610
chrIII	237960
chrIII	240607
chrIII	240608
chrIII	242137
chrIII	242143
chrIII	242230
chrIII	242239
chrIII	242483
chrIII	242723
chrIII	242777
chrIII	242882
chrIII	243734
chrIII	244604
chrIII	245066
chrIII	246171
chrIII	247418
chrIII	247986
chrIII	247988
chrIII	248549
chrIII	249290
chrIII	251945
chrIII	252377
chrIII	252425
chrIII	253483
chrIII	253507
chrIII	253696
chrIII	254715
chrIII	254947
chrIII	255168
chrIII	255699
chrIII	255891
chrIII	257049
chrIII	257531
chrIII	261312
chrIII	261331
chrIII	263282
chrIII	264642
chrIII	265091
chrIII	266048
chrIII	266399
chrIII	267008
chrIII	267339
chrIII	268449
chrIII	269158
chrIII	269168
chrIII	269359
chrIII	269395
chrIII	269719
chrIII	269842
chrIII	269874
chrIII	270414
chrIII	270582
chrIII	271106
chrIII	272072
chrIII	272125
chrIII	272988
chrIII	273072
chrIII	273450
chrIII	273881
chrIII	274124
chrIII	274173
chrIII	274250
chrIII	274321
chrIII	275018
chrIII	278428
chrIII	278525
chrIII	278558
chrIII	279350
chrIII	279422
chrIII	279627
chrIII	281388
chrIII	281666
chrIII	281823
chrIII	282696
chrIII	282870
chrIII	283431
chrIII	283959
chrIII	284105
chrIII	284523
chrIII	285080
chrIII	285783
chrIII	286611
chrIII	287064
chrIII	287188
chrIII	287526
chrIII	288380
chrIII	289278
chrIII	290265
chrIII	290295
chrIII	291045
chrIII	291220
chrIII	291321
chrIII	291695
chrIII	292183
chrIII	292449
chrIII	292484
chrIII	292573
chrIII	292574
chrIII	294593
chrIII	294636
chrIII	295441
chrIII	296219
chrIII	296406
chrIII	296655
chrIII	296757
chrIII	296914
chrIII	296948
chrIII	297334
chrIII	298402
chrIII	298597
chrIII	298949
chrIII	299098
chrIII	299288
chrIII	299902
chrIII	300047
chrIII	300151
chrIII	301002
chrIII	301079
chrIII	301423
chrIII	301727
chrIII	301864
chrIII	302475
chrIII	302630
chrIII	303175
chrIII	303216
chrIII	303472
chrIII	303762
chrIII	303780
chrIII	303851
chrIII	303853
chrIII	303862
chrIII	303884
chrIII	304019
chrIII	304425
chrIII	305105
chrIII	305490
chrIII	305563
chrIII	305662
chrIII	306132
chrIII	306731
chrIII	306736
chrIII	306817
chrIII	306902
chrIII	306920
chrIII	306967
chrIII	306974
chrIII	306992
chrIII	307376
chrIII	307852
chrIII	308124
chrIII	308371
chrIII	308403
chrIII	308509
chrIII	308868
chrIII	308960
chrIII	308997
chrIII	309021
chrIII	309022
chrIII	310319
chrIII	310403
chrIII	310884
chrIII	311237
chrIII	311513
chrIII	311763
chrIII	311959
chrIII	311980
chrIII	312423
chrIII	312504
chrIII	312554
chrIII	312727
chrIII	313321
chrIII	313876
chrIII	313904
chrIII	313914
chrIII	313989
chrIII	314002
chrIII	314039
chrIII	314097
chrIII	314364
chrIII	314456
chrIII	314472
chrIII	314498
chrIII	314630
chrIII	314673
chrIII	314724
chrIII	314796
chrIII	314873
chrIII	314898
chrIII	315479
chrIII	316056
chrIV	498
chrIV	1875
chrIV	1939
chrIV	2008
chrIV	2035
chrIV	2112
chrIV	2135
chrIV	2151
chrIV	2156
chrIV	2228
chrIV	2230
chrIV	2306
chrIV	2685
chrIV	4085
chrIV	4142
chrIV	4961
chrIV	5223
chrIV	5408
chrIV	10958
chrIV	11216
chrIV	13965
chrIV	14043
chrIV	14965
chrIV	15005
chrIV	16977
chrIV	17082
chrIV	17107
chrIV	17151
chrIV	17374
chrIV	17421
chrIV	17918
chrIV	17955
chrIV	18141
chrIV	18200
chrIV	18219
chrIV	18264
chrIV	18303
chrIV	18333
chrIV	18342
chrIV	18345
chrIV	18357
chrIV	18369
chrIV	18381
chrIV	18388
chrIV	18402
chrIV	18404
chrIV	18405
chrIV	18408
chrIV	18426
chrIV	18456
chrIV	18457
chrIV	18459
chrIV	18467
chrIV	18477
chrIV	18483
chrIV	18486
chrIV	18540
chrIV	18571
chrIV	18588
chrIV	18590
chrIV	18605
chrIV	18606
chrIV	18612
chrIV	18615
chrIV	18624
chrIV	18651
chrIV	18663
chrIV	18671
chrIV	18675
chrIV	18682
chrIV	18683
chrIV	18805
chrIV	18882
chrIV	19084
chrIV	19119
chrIV	19143
chrIV	19153
chrIV	19177
chrIV	19180
chrIV	19249
chrIV	19251
chrIV	19252
chrIV	19376
chrIV	19455
chrIV	19880
chrIV	19934
chrIV	20527
chrIV	20529
chrIV	20534
chrIV	20535
chrIV	20578
chrIV	20659
chrIV	20779
chrIV	20785
chrIV	21255
chrIV	21337
chrIV	21450
chrIV	21476
chrIV	21759
chrIV	21781
chrIV	21807
chrIV	21893
chrIV	21929
chrIV	22006
chrIV	22049
chrIV	22312
chrIV	22481
chrIV	22513
chrIV	22713
chrIV	22874
chrIV	22928
chrIV	23066
chrIV	23143
chrIV	23241
chrIV	23275
chrIV	23305
chrIV	24553
chrIV	24937
chrIV	27072
chrIV	27678
chrIV	27904
chrIV	27972
chrIV	28077
chrIV	28570
chrIV	28853
chrIV	29103
chrIV	29152
chrIV	29654
chrIV	29693
chrIV	29701
chrIV	31492
chrIV	37138
chrIV	39281
chrIV	39500
chrIV	40666
chrIV	42966
chrIV	43389
chrIV	43857
chrIV	43858
chrIV	46397
chrIV	47243
chrIV	47663
chrIV	48065
chrIV	49497
chrIV	50523
chrIV	50767
chrIV	51985
chrIV	53077
chrIV	53890
chrIV	54490
chrIV	56967
chrIV	57334
chrIV	57805
chrIV	57851
chrIV	59321
chrIV	59868
chrIV	59896
chrIV	59922
chrIV	60151
chrIV	60721
chrIV	61127
chrIV	61275
chrIV	62811
chrIV	63545
chrIV	63704
chrIV	63900
chrIV	64139
chrIV	65186
chrIV	66957
chrIV	68677
chrIV	70718
chrIV	72485
chrIV	72956
chrIV	76252
chrIV	78578
chrIV	78644
chrIV	78875
chrIV	79687
chrIV	79801
chrIV	80089
chrIV	80250
chrIV	80379
chrIV	80440
chrIV	80467
chrIV	80858
chrIV	83045
chrIV	85844
chrIV	86774
chrIV	88441
chrIV	88875
chrIV	89537
chrIV	94379
chrIV	96776
chrIV	97156
chrIV	97292
chrIV	97330
chrIV	97444
chrIV	99854
chrIV	101608
chrIV	101707
chrIV	102617
chrIV	104599
chrIV	104927
chrIV	105075
chrIV	105244
chrIV	105898
chrIV	106727
chrIV	107994
chrIV	108056
chrIV	109331
chrIV	112233
chrIV	114279
chrIV	115328
chrIV	116227
chrIV	117409
chrIV	118971
chrIV	122724
chrIV	123113
chrIV	125431
chrIV	125465
chrIV	125547
chrIV	127692
chrIV	127767
chrIV	127782
chrIV	127800
chrIV	127812
chrIV	127965
chrIV	127974
chrIV	128025
chrIV	128029
chrIV	128034
chrIV	128052
chrIV	128061
chrIV	128121
chrIV	128361
chrIV	128589
chrIV	128619
chrIV	128679
chrIV	128691
chrIV	128715
chrIV	128717
chrIV	128724
chrIV	128940
chrIV	131084
chrIV	135461
chrIV	136516
chrIV	136987
chrIV	141505
chrIV	141575
chrIV	143626
chrIV	150486
chrIV	150567
chrIV	150745
chrIV	151696
chrIV	153283
chrIV	153625
chrIV	153691
chrIV	153712
chrIV	154012
chrIV	156155
chrIV	159238
chrIV	159284
chrIV	159320
chrIV	159954
chrIV	160731
chrIV	161220
chrIV	162718
chrIV	162819
chrIV	163443
chrIV	163695
chrIV	163809
chrIV	163896
chrIV	164045
chrIV	164238
chrIV	164256
chrIV	164439
chrIV	166418
chrIV	174887
chrIV	174995
chrIV	175847
chrIV	175946
chrIV	177363
chrIV	177756
chrIV	178453
chrIV	181049
chrIV	181988
chrIV	183645
chrIV	184169
chrIV	185548
chrIV	185597
chrIV	187216
chrIV	187696
chrIV	188469
chrIV	193043
chrIV	193154
chrIV	193254
chrIV	193583
chrIV	193595
chrIV	195231
chrIV	196443
chrIV	198659
chrIV	199259
chrIV	199937
chrIV	200220
chrIV	200994
chrIV	202127
chrIV	202229
chrIV	202902
chrIV	203446
chrIV	205528
chrIV	210594
chrIV	211831
chrIV	211978
chrIV	212222
chrIV	212251
chrIV	212267
chrIV	212303
chrIV	212370
chrIV	212479
chrIV	212682
chrIV	215003
chrIV	215004
chrIV	215523
chrIV	216465
chrIV	217745
chrIV	218767
chrIV	220445
chrIV	220463
chrIV	221175
chrIV	222481
chrIV	226314
chrIV	227141
chrIV	227289
chrIV	227299
chrIV	227300
chrIV	229444
chrIV	231525
chrIV	231629
chrIV	232936
chrIV	233173
chrIV	234088
chrIV	238389
chrIV	239462
chrIV	239693
chrIV	240185
chrIV	240258
chrIV	240506
chrIV	240532
chrIV	240657
chrIV	241065
chrIV	241406
chrIV	241816
chrIV	241861
chrIV	241900
chrIV	242036
chrIV	242056
chrIV	243004
chrIV	246213
chrIV	246316
chrIV	246646
chrIV	249699
chrIV	255235
chrIV	258728
chrIV	258800
chrIV	260036
chrIV	260778
chrIV	261140
chrIV	261458
chrIV	262660
chrIV	264134
chrIV	265452
chrIV	265807
chrIV	266407
chrIV	266733
chrIV	266739
chrIV	266824
chrIV	266920
chrIV	267359
chrIV	268432
chrIV	269350
chrIV	271505
chrIV	271671
chrIV	272421
chrIV	273139
chrIV	273339
chrIV	273764
chrIV	274870
chrIV	275038
chrIV	275637
chrIV	275721
chrIV	275865
chrIV	275877
chrIV	276066
chrIV	278914
chrIV	279037
chrIV	279796
chrIV	281102
chrIV	281207
chrIV	281213
chrIV	282856
chrIV	288549
chrIV	288597
chrIV	289917
chrIV	291018
chrIV	291246
chrIV	291369
chrIV	291387
chrIV	292428
chrIV	292500
chrIV	292555
chrIV	292597
chrIV	292605
chrIV	294517
chrIV	295157
chrIV	295338
chrIV	295469
chrIV	296063
chrIV	296527
chrIV	297971
chrIV	297975
chrIV	300736
chrIV	300814
chrIV	301751
chrIV	302207
chrIV	302581
chrIV	305599
chrIV	308170
chrIV	308238
chrIV	308700
chrIV	308968
chrIV	309554
chrIV	309607
chrIV	309622
chrIV	311386
chrIV	311476
chrIV	311752
chrIV	312184
chrIV	312391
chrIV	312569
chrIV	312701
chrIV	313566
chrIV	313974
chrIV	314207
chrIV	315134
chrIV	316669
chrIV	316823
chrIV	316848
chrIV	317652
chrIV	317913
chrIV	319641
chrIV	320177
chrIV	320589
chrIV	320881
chrIV	320953
chrIV	321012
chrIV	321145
chrIV	321295
chrIV	321609
chrIV	321674
chrIV	321734
chrIV	321827
chrIV	322657
chrIV	324926
chrIV	326210
chrIV	326684
chrIV	327158
chrIV	327267
chrIV	327461
chrIV	327527
chrIV	329052
chrIV	329234
chrIV	329319
chrIV	329729
chrIV	329738
chrIV	329842
chrIV	330635
chrIV	331794
chrIV	331885
chrIV	332744
chrIV	332781
chrIV	333580
chrIV	333642
chrIV	333682
chrIV	333753
chrIV	334888
chrIV	334894
chrIV	335332
chrIV	336657
chrIV	337582
chrIV	337809
chrIV	338718
chrIV	339528
chrIV	340208
chrIV	340351
chrIV	340965
chrIV	341782
chrIV	341812
chrIV	341978
chrIV	342600
chrIV	342650
chrIV	343292
chrIV	343448
chrIV	344013
chrIV	344015
chrIV	345017
chrIV	345195
chrIV	345209
chrIV	345524
chrIV	345541
chrIV	345766
chrIV	346111
chrIV	346477
chrIV	347059
chrIV	347623
chrIV	347851
chrIV	348204
chrIV	348490
chrIV	348778
chrIV	350077
chrIV	350462
chrIV	351028
chrIV	351997
chrIV	352261
chrIV	352550
chrIV	353794
chrIV	354238
chrIV	354286
chrIV	354889
chrIV	354974
chrIV	356766
chrIV	357529
chrIV	357632
chrIV	358050
chrIV	358243
chrIV	358389
chrIV	358755
chrIV	359007
chrIV	359028
chrIV	359293
chrIV	359534
chrIV	359743
chrIV	361157
chrIV	361672
chrIV	365821
chrIV	367213
chrIV	367564
chrIV	368345
chrIV	370148
chrIV	371204
chrIV	371665
chrIV	371744
chrIV	372053
chrIV	372060
chrIV	372084
chrIV	372125
chrIV	372238
chrIV	372390
chrIV	372433
chrIV	372540
chrIV	372546
chrIV	372821
chrIV	373089
chrIV	374909
chrIV	375032
chrIV	375171
chrIV	375239
chrIV	375282
chrIV	375611
chrIV	375690
chrIV	375773
chrIV	375776
chrIV	375826
chrIV	377176
chrIV	378253
chrIV	378788
chrIV	378801
chrIV	379570
chrIV	379603
chrIV	379882
chrIV	380035
chrIV	380086
chrIV	380427
chrIV	380668
chrIV	380824
chrIV	381444
chrIV	382153
chrIV	382330
chrIV	382372
chrIV	382655
chrIV	382829
chrIV	382830
chrIV	383033
chrIV	383389
chrIV	383405
chrIV	384602
chrIV	384607
chrIV	386031
chrIV	386116
chrIV	386603
chrIV	387371
chrIV	387713
chrIV	388338
chrIV	388942
chrIV	390027
chrIV	390120
chrIV	390744
chrIV	390756
chrIV	392020
chrIV	392111
chrIV	392112
chrIV	393421
chrIV	393423
chrIV	393651
chrIV	394249
chrIV	394555
chrIV	397012
chrIV	397272
chrIV	397864
chrIV	397902
chrIV	398236
chrIV	398297
chrIV	398518
chrIV	398862
chrIV	398875
chrIV	398907
chrIV	399007
chrIV	399193
chrIV	400242
chrIV	400395
chrIV	402856
chrIV	404304
chrIV	404690
chrIV	404730
chrIV	404818
chrIV	405116
chrIV	405143
chrIV	405794
chrIV	406118
chrIV	406301
chrIV	406385
chrIV	406814
chrIV	406901
chrIV	407223
chrIV	407286
chrIV	408038
chrIV	408128
chrIV	408131
chrIV	408706
chrIV	408811
chrIV	408812
chrIV	408877
chrIV	408894
chrIV	409788
chrIV	409894
chrIV	410348
chrIV	410477
chrIV	410485
chrIV	410549
chrIV	410728
chrIV	411544
chrIV	411666
chrIV	412382
chrIV	413595
chrIV	414183
chrIV	414726
chrIV	415413
chrIV	415728
chrIV	415969
chrIV	416109
chrIV	416304
chrIV	416544
chrIV	416574
chrIV	416628
chrIV	416754
chrIV	416856
chrIV	416872
chrIV	417015
chrIV	418485
chrIV	420492
chrIV	420571
chrIV	420755
chrIV	420945
chrIV	421109
chrIV	421556
chrIV	421989
chrIV	422280
chrIV	422318
chrIV	422595
chrIV	422672
chrIV	422745
chrIV	422794
chrIV	423046
chrIV	423202
chrIV	423322
chrIV	423430
chrIV	424517
chrIV	425036
chrIV	426362
chrIV	426951
chrIV	428558
chrIV	428676
chrIV	428851
chrIV	429057
chrIV	431897
chrIV	432803
chrIV	432926
chrIV	433055
chrIV	433434
chrIV	433470
chrIV	433889
chrIV	434776
chrIV	434834
chrIV	435004
chrIV	435213
chrIV	435397
chrIV	435820
chrIV	435991
chrIV	436011
chrIV	436177
chrIV	436257
chrIV	436565
chrIV	436884
chrIV	437130
chrIV	438856
chrIV	439768
chrIV	442788
chrIV	443292
chrIV	444672
chrIV	448388
chrIV	449471
chrIV	449562
chrIV	449566
chrIV	449578
chrIV	449579
chrIV	449650
chrIV	449709
chrIV	450190
chrIV	450192
chrIV	452728
chrIV	455455
chrIV	458153
chrIV	458209
chrIV	458653
chrIV	459304
chrIV	459567
chrIV	460279
chrIV	460852
chrIV	464012
chrIV	465669
chrIV	465690
chrIV	465882
chrIV	466356
chrIV	469779
chrIV	471230
chrIV	471249
chrIV	474320
chrIV	474321
chrIV	475191
chrIV	475233
chrIV	475608
chrIV	476875
chrIV	478977
chrIV	479694
chrIV	479946
chrIV	480096
chrIV	480846
chrIV	480972
chrIV	483501
chrIV	484952
chrIV	486079
chrIV	488021
chrIV	489433
chrIV	489444
chrIV	493876
chrIV	495642
chrIV	496558
chrIV	497463
chrIV	498138
chrIV	498744
chrIV	498945
chrIV	499110
chrIV	502277
chrIV	503249
chrIV	503375
chrIV	503628
chrIV	504046
chrIV	504183
chrIV	504204
chrIV	505206
chrIV	505262
chrIV	505264
chrIV	505577
chrIV	505795
chrIV	505821
chrIV	506222
chrIV	506476
chrIV	506939
chrIV	507495
chrIV	508845
chrIV	509559
chrIV	509676
chrIV	510085
chrIV	510199
chrIV	511385
chrIV	511400
chrIV	511405
chrIV	511492
chrIV	511717
chrIV	511815
chrIV	512392
chrIV	512455
chrIV	512542
chrIV	512664
chrIV	512849
chrIV	512921
chrIV	512937
chrIV	513182
chrIV	513193
chrIV	513211
chrIV	513586
chrIV	514331
chrIV	516488
chrIV	519681
chrIV	519843
chrIV	519856
chrIV	519858
chrIV	519859
chrIV	519882
chrIV	519890
chrIV	519898
chrIV	519909
chrIV	519910
chrIV	519960
chrIV	520031
chrIV	520108
chrIV	520115
chrIV	520212
chrIV	520246
chrIV	520247
chrIV	520389
chrIV	521102
chrIV	521260
chrIV	521409
chrIV	521481
chrIV	521536
chrIV	522328
chrIV	522598
chrIV	522622
chrIV	522628
chrIV	522640
chrIV	522655
chrIV	522661
chrIV	522691
chrIV	522706
chrIV	522718
chrIV	522727
chrIV	522742
chrIV	522793
chrIV	522835
chrIV	522889
chrIV	523964
chrIV	524808
chrIV	525682
chrIV	526183
chrIV	526186
chrIV	526215
chrIV	526219
chrIV	526222
chrIV	526246
chrIV	526267
chrIV	526282
chrIV	526285
chrIV	526288
chrIV	526297
chrIV	526303
chrIV	526354
chrIV	526357
chrIV	526372
chrIV	526420
chrIV	526480
chrIV	526495
chrIV	526558
chrIV	526591
chrIV	526594
chrIV	526633
chrIV	526636
chrIV	526651
chrIV	526657
chrIV	526675
chrIV	526687
chrIV	526693
chrIV	526727
chrIV	526734
chrIV	527319
chrIV	537670
chrIV	537672
chrIV	537676
chrIV	537682
chrIV	537934
chrIV	537970
chrIV	537976
chrIV	537994
chrIV	538009
chrIV	538030
chrIV	538039
chrIV	538042
chrIV	538051
chrIV	538054
chrIV	538082
chrIV	538166
chrIV	538561
chrIV	538587
chrIV	538707
chrIV	538829
chrIV	538990
chrIV	539136
chrIV	539195
chrIV	539207
chrIV	540984
chrIV	541854
chrIV	541868
chrIV	542041
chrIV	542116
chrIV	542141
chrIV	542914
chrIV	544280
chrIV	544641
chrIV	545314
chrIV	545325
chrIV	546556
chrIV	547556
chrIV	547830
chrIV	548809
chrIV	548909
chrIV	549856
chrIV	550893
chrIV	552354
chrIV	553670
chrIV	553867
chrIV	555214
chrIV	555283
chrIV	555346
chrIV	555379
chrIV	555381
chrIV	556732
chrIV	557054
chrIV	557161
chrIV	557899
chrIV	558895
chrIV	558963
chrIV	559132
chrIV	559236
chrIV	559935
chrIV	560536
chrIV	561251
chrIV	562925
